NEUT   7.013453285536120e-16
TA182  5.403608694681857e-11
TA183  2.696515491184709e-10
TA184  1.062122486917211e-10
TA185  3.937046894087944e-11
TA186  1.914299175569665e-12
W 172  1.000000000000000e-99
W 173  1.000000000000000e-99
W 174  1.000000000000000e-99
W 175  1.000000000000000e-99
W 176  1.000000000000000e-99
W 177  1.000000000000000e-99
W 178  1.000000000000000e-99
W 179  1.000000000000000e-99
W 180  1.000000000000000e-99
W 181  1.000000000000000e-99
W 182  4.636684544776292e-11
W 183  4.945383949716085e-11
W 184  2.280472098207540e-10
W 185  2.913487261019224e-10
W 186  6.418387271950897e-10
W 187  4.117217300746373e-10
W 188  1.491297937836268e-09
W 189  1.046570492676921e-11
W 190  1.176882918788376e-12
RE175  1.000000000000000e-99
RE176  1.000000000000000e-99
RE177  1.000000000000000e-99
RE178  1.000000000000000e-99
RE179  1.000000000000000e-99
RE180  1.000000000000000e-99
RE181  1.000000000000000e-99
RE182  1.000000000000000e-99
RE183  1.000000000000000e-99
RE184  1.000000000000000e-99
RE185  2.882529539672604e-12
RE186  3.499171196742680e-12
RE187  5.318605473432810e-11
RE188  2.084820261490635e-11
RE189  1.673888379228951e-10
RE190  5.440833897611275e-11
RE191  6.766768014669388e-12
OS179  1.000000000000000e-99
OS180  1.000000000000000e-99
OS181  1.000000000000000e-99
OS182  1.000000000000000e-99
OS183  1.000000000000000e-99
OS184  1.000000000000000e-99
OS185  1.000000000000000e-99
OS186  3.076731193941250e-11
OS187  1.548023829333129e-11
OS188  1.064531112400866e-10
OS189  4.444266583866804e-11
OS190  2.819486181115842e-10
OS191  9.858098412283972e-11
OS192  7.290332775124548e-10
OS193  4.222447647627992e-10
OS194  9.526896403253444e-10
OS195  5.720589708967651e-12
OS196  3.412361327068864e-13
IR181  1.000000000000000e-99
IR182  1.000000000000000e-99
IR183  1.000000000000000e-99
IR184  1.000000000000000e-99
IR185  1.000000000000000e-99
IR186  1.000000000000000e-99
IR187  1.000000000000000e-99
IR188  1.000000000000000e-99
IR189  1.000000000000000e-99
IR190  1.000000000000000e-99
IR191  9.818516185633987e-12
IR192  8.150947468294665e-12
IR193  4.591949349088124e-11
IR194  3.049056229793242e-11
IR195  5.951715782036490e-11
IR196  7.170969792605429e-12
IR197  1.758351190665395e-12
PT184  1.000000000000000e-99
PT185  1.000000000000000e-99
PT186  1.000000000000000e-99
PT187  1.000000000000000e-99
PT188  1.000000000000000e-99
PT189  1.000000000000000e-99
PT190  1.000000000000000e-99
PT191  1.000000000000000e-99
PT192  1.042928114197901e-11
PT193  6.074672595558487e-12
PT194  9.041874352408922e-11
PT195  1.060499862687651e-10
PT196  4.914320194474737e-10
PT197  2.574817019102152e-10
PT198  6.296037094409731e-10
PT199  1.503044598619219e-11
PT200  1.585842814994728e-11
PT201  1.382624251743716e-14
PT202  8.018615779359754e-15
AU185  1.000000000000000e-99
AU186  1.000000000000000e-99
AU187  1.000000000000000e-99
AU188  1.000000000000000e-99
AU189  1.000000000000000e-99
AU190  1.000000000000000e-99
AU191  1.000000000000000e-99
AU192  1.000000000000000e-99
AU193  1.000000000000000e-99
AU194  1.000000000000000e-99
AU195  1.000000000000000e-99
AU196  1.000000000000000e-99
AU197  1.022665564635918e-10
AU198  3.417456543276316e-11
AU199  3.379974162362804e-10
AU200  1.758360365501956e-10
AU201  1.126500055491885e-11
AU202  1.011989048387292e-14
AU203  3.245877649892066e-17
HG189  1.000000000000000e-99
HG190  1.000000000000000e-99
HG191  1.000000000000000e-99
HG192  1.000000000000000e-99
HG193  1.000000000000000e-99
HG194  1.000000000000000e-99
HG195  1.000000000000000e-99
HG196  1.000000000000000e-99
HG197  1.000000000000000e-99
HG198  2.244890348241605e-10
HG199  1.778682742973989e-10
HG200  1.027565948882055e-09
HG201  8.100228462198158e-10
HG202  3.241458570067676e-09
HG203  8.252631497907399e-10
HG204  7.612360272809718e-10
HG205  2.894796955026729e-12
HG206  3.786026104803513e-15
HG207  7.535028737339965e-20
HG208  6.455874988712768e-23
TL192  1.000000000000000e-99
TL193  1.000000000000000e-99
TL194  1.000000000000000e-99
TL195  1.000000000000000e-99
TL196  1.000000000000000e-99
TL197  1.000000000000000e-99
TL198  1.000000000000000e-99
TL199  1.000000000000000e-99
TL200  1.000000000000000e-99
TL201  1.000000000000000e-99
TL202  1.000000000000000e-99
TL203  1.149773239255450e-09
TL204  4.409546311275072e-10
TL205  1.731340370862194e-09
TL206  6.888067363508105e-12
TL207  1.848546504453115e-14
TL208  2.074071014609606e-18
TL209  7.168819676256566e-22
TL210  5.717045139645112e-26
PB193  1.000000000000000e-99
PB194  1.000000000000000e-99
PB195  1.000000000000000e-99
PB196  1.000000000000000e-99
PB197  1.000000000000000e-99
PB198  1.000000000000000e-99
PB199  1.000000000000000e-99
PB200  1.000000000000000e-99
PB201  1.000000000000000e-99
PB202  1.000000000000000e-99
PB203  1.000000000000000e-99
PB204  7.423522700350346e-10
PB205  7.551066132455607e-10
PB208  2.097822774579609e-08
PB209  1.429927993600260e-11
PB210  7.356520161767717e-13
PB211  1.416645146973091e-16
BI202  1.000000000000000e-99
BI203  1.000000000000000e-99
BI204  1.000000000000000e-99
BI205  1.000000000000000e-99
BI206  1.000000000000000e-99
BI207  1.000000000000000e-99
BI208  1.000000000000000e-99
BI209  6.188939169596082e-10
BI210  5.109784441720922e-12
AL 26  4.868898561156443e-12
KR 85  1.409472762557594e-07
CD115  1.000000000000000e-99
LU176  1.145389326501441e-16
TA180  1.000000000000000e-99
