NEUT   1.100614646779319e-21
TA182  3.797719826861053e-12
TA183  5.456854192882817e-14
TA184  1.820746492864906e-17
TA185  9.340726195146071e-22
TA186  3.298741526966257e-27
W 172  1.000000000000000e-99
W 173  1.000000000000000e-99
W 174  1.000000000000000e-99
W 175  1.000000000000000e-99
W 176  1.000000000000000e-99
W 177  1.000000000000000e-99
W 178  1.000000000000000e-99
W 179  1.000000000000000e-99
W 180  5.862541754489271e-18
W 181  1.730195548445897e-18
W 182  3.801717023193750e-10
W 183  4.668567175936291e-10
W 184  8.778752279372824e-10
W 185  2.386545588729509e-11
W 186  5.656309485079660e-10
W 187  3.221369712283070e-13
W 188  7.227514155704260e-13
W 189  3.860148261633927e-19
W 190  5.261793857528765e-24
RE175  1.000000000000000e-99
RE176  1.000000000000000e-99
RE177  1.000000000000000e-99
RE178  1.000000000000000e-99
RE179  1.000000000000000e-99
RE180  1.000000000000000e-99
RE181  1.000000000000000e-99
RE182  1.000000000000000e-99
RE183  9.204596331533778e-23
RE184  7.361848315673601e-19
RE185  3.802732964749055e-10
RE186  1.791441532162392e-12
RE187  2.204356556353779e-10
RE188  3.781838704756574e-13
RE189  1.002338674911978e-15
RE190  1.737260615200409e-19
RE191  1.576136847871661e-24
OS179  1.000000000000000e-99
OS180  1.000000000000000e-99
OS181  1.000000000000000e-99
OS182  1.000000000000000e-99
OS183  1.000000000000000e-99
OS184  1.084841684353418e-21
OS185  1.674682937796204e-20
OS186  1.224870268417357e-10
OS187  5.468358894673616e-11
OS188  5.228308701396469e-10
OS189  2.637836262301606e-10
OS190  8.113525148913733e-10
OS191  7.522758596329072e-13
OS192  6.597877482341335e-10
OS193  2.903782041162653e-13
OS194  2.405656300178367e-11
OS195  9.927424508634187e-18
OS196  7.968479014856847e-23
IR181  1.000000000000000e-99
IR182  1.000000000000000e-99
IR183  1.000000000000000e-99
IR184  1.000000000000000e-99
IR185  1.000000000000000e-99
IR186  1.000000000000000e-99
IR187  1.000000000000000e-99
IR188  2.766823739657470e-27
IR189  4.301134741791911e-26
IR190  9.914341688093609e-26
IR191  2.318091614149844e-10
IR192  6.903859818420276e-12
IR193  3.003547794753467e-10
IR194  5.696606730977758e-13
IR195  1.046526272807183e-15
IR196  8.271329605312824e-20
IR197  1.081098128264292e-24
PT184  1.000000000000000e-99
PT185  1.000000000000000e-99
PT186  1.000000000000000e-99
PT187  1.000000000000000e-99
PT188  1.000000000000000e-99
PT189  1.000000000000000e-99
PT190  4.332216474419002e-25
PT191  6.819599957639568e-27
PT192  1.162423531570231e-10
PT193  1.644379484201840e-11
PT194  6.718261378030862e-10
PT195  3.729201920540880e-10
PT196  1.358969606895724e-09
PT197  5.308168632649219e-13
PT198  2.151666062694461e-10
PT199  4.489075829585935e-16
PT200  4.406610137761931e-19
PT201  2.344644324613407e-26
PT202  4.043931852262226e-27
AU185  1.000000000000000e-99
AU186  1.000000000000000e-99
AU187  1.000000000000000e-99
AU188  1.000000000000000e-99
AU189  1.000000000000000e-99
AU190  1.000000000000000e-99
AU191  1.000000000000000e-99
AU192  1.000000000000000e-99
AU193  1.201911431283460e-27
AU194  2.713640618861977e-27
AU195  2.720844550300994e-23
AU196  5.766805616726201e-21
AU197  6.518203828032301e-10
AU198  3.438802468112943e-13
AU199  5.045622025270325e-14
AU200  9.449204454502921e-18
AU201  5.030407065094240e-23
AU202  1.000000000000000e-99
AU203  1.000000000000000e-99
HG189  1.000000000000000e-99
HG190  1.000000000000000e-99
HG191  1.000000000000000e-99
HG192  1.000000000000000e-99
HG193  1.000000000000000e-99
HG194  1.000000000000000e-99
HG195  1.000000000000000e-99
HG196  3.545915984980107e-19
HG197  2.542838834192932e-22
HG198  1.049501694037748e-09
HG199  7.942572228978287e-10
HG200  1.901475471387372e-09
HG201  1.271720628526792e-09
HG202  3.337402665619344e-09
HG203  3.538532935698243e-13
HG204  9.990500557762944e-11
HG205  2.514043293490567e-17
HG206  1.671131592847860e-24
HG207  1.000000000000000e-99
HG208  1.000000000000000e-99
TL192  1.000000000000000e-99
TL193  1.000000000000000e-99
TL194  1.000000000000000e-99
TL195  1.000000000000000e-99
TL196  1.000000000000000e-99
TL197  1.000000000000000e-99
TL198  1.000000000000000e-99
TL199  1.000000000000000e-99
TL200  1.832591423781752e-27
TL201  6.966767797326488e-27
TL202  9.232872660120062e-22
TL203  2.966917843275923e-09
TL204  1.886941634298855e-13
TL205  2.325857996708412e-09
TL206  3.447971513838307e-16
TL207  5.604317426117181e-23
TL208  1.000000000000000e-99
TL209  1.000000000000000e-99
TL210  1.000000000000000e-99
PB193  1.000000000000000e-99
PB194  1.000000000000000e-99
PB195  1.000000000000000e-99
PB196  1.000000000000000e-99
PB197  1.000000000000000e-99
PB198  1.000000000000000e-99
PB199  1.000000000000000e-99
PB200  1.000000000000000e-99
PB201  1.000000000000000e-99
PB202  4.600452940936271e-26
PB203  6.070803467715969e-27
PB204  2.295805642013391e-09
PB205  1.435030063949292e-09
PB208  1.730855848877852e-08
PB209  4.698796313369539e-15
PB210  4.564630642988176e-20
PB211  1.000000000000000e-99
BI202  1.000000000000000e-99
BI203  1.000000000000000e-99
BI204  1.000000000000000e-99
BI205  1.000000000000000e-99
BI206  1.000000000000000e-99
BI207  1.415001944433445e-23
BI208  2.907125526868668e-18
BI209  1.006583079877370e-10
BI210  1.523797548638087e-16
AL 26  1.000000000000000e-99
KR 85  1.000000000000000e-99
CD115  1.000000000000000e-99
LU176  1.000000000000000e-99
TA180  1.000000000000000e-99
