H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  334    40.  89.   1   5.41529E-10  ZR 89
  335    40.  90.   1   1.46674E-08  ZR 90
  336    40.  91.   1   2.09014E-07  ZR 91
  337    40.  92.   1   7.72707E-07  ZR 92
  338    40.  93.   1   2.80491E-06  ZR 93
  339    40.  94.   1   6.57827E-06  ZR 94
  340    40.  95.   1   1.43114E-05  ZR 95
  341    40.  96.   1   1.44421E-05  ZR 96
  342    40.  97.   1   8.81727E-06  ZR 97
  343    40.  98.   1   2.33511E-06  ZR 98
  344    41.  89.   1   1.26896E-14  NB 89
  345    41.  90.   1   1.10229E-12  NB 90
  346    41.  91.   1   7.20923E-11  NB 91
  347    41.  92.   1   1.08898E-09  NB 92
  348    41.  93.   1   9.44767E-09  NB 93
  349    41.  94.   1   4.18185E-08  NB 94
  350    41.  95.   1   1.94549E-07  NB 95
  351    41.  96.   1   4.71064E-07  NB 96
  352    41.  97.   1   1.01297E-06  NB 97
  353    41.  98.   1   8.55874E-07  NB 98
  354    41.  99.   1   6.48227E-07  NB 99
  355    42.  90.   1   6.96903E-18  MO 90
  356    42.  91.   1   1.60515E-15  MO 91
  357    42.  92.   1   1.06783E-13  MO 92
  358    42.  93.   1   3.87557E-12  MO 93
  359    42.  94.   1   3.98575E-11  MO 94
  360    42.  95.   1   3.89302E-10  MO 95
  361    42.  96.   1   2.03467E-09  MO 96
  362    42.  97.   1   1.02061E-08  MO 97
  363    42.  98.   1   2.42473E-08  MO 98
  364    42.  99.   1   5.70737E-08  MO 99
  365    42. 100.   1   4.82797E-08  MO100
  366    42. 101.   1   7.07460E-08  MO101
  367    42. 102.   1   4.55709E-08  MO102
  368    43.  93.   1   1.15762E-16  TC 93
  369    43.  94.   1   5.24912E-15  TC 94
  370    43.  95.   1   1.25923E-13  TC 95
  371    43.  96.   1   1.55326E-12  TC 96
  372    43.  97.   1   1.58557E-11  TC 97
  373    43.  98.   1   9.36494E-11  TC 98
  374    43.  99.   1   5.22012E-10  TC 99
  375    43. 100.   1   1.31172E-09  TC100
  376    43. 101.   1   4.00481E-09  TC101
  377    43. 102.   1   5.04571E-09  TC102
  378    43. 103.   1   9.32713E-09  TC103
  379    43. 104.   1   8.70000E-09  TC104
  380    43. 105.   1   9.78756E-09  TC105
  381    44.  94.   1   4.32787E-20  RU 94
  382    44.  95.   1   4.46168E-18  RU 95
  383    44.  96.   1   1.40694E-16  RU 96
  384    44.  97.   1   3.90072E-15  RU 97
  385    44.  98.   1   5.05177E-14  RU 98
  386    44.  99.   1   6.73191E-13  RU 99
  387    44. 100.   1   4.44519E-12  RU100
  388    44. 101.   1   2.89516E-11  RU101
  389    44. 102.   1   8.92415E-11  RU102
  390    44. 103.   1   3.36736E-10  RU103
  391    44. 104.   1   5.75674E-10  RU104
  392    44. 105.   1   1.38359E-09  RU105
  393    44. 106.   1   1.68345E-09  RU106
  394    45.  98.   1   3.05398E-18  RH 98
  395    45.  99.   1   1.11990E-16  RH 99
  396    45. 100.   1   1.61075E-15  RH100
  397    45. 101.   1   2.59785E-14  RH101
