D SB     130    1.000000e-99 
D SB     131    1.000000e-99 
D SB     132    1.000000e-99 
D SB     133    1.000000e-99 
D TE     114    1.000000e-99 
D TE     115    1.000000e-99 
D TE     116    1.424660e-23 
D TE     117    6.185760e-24 
D TE     118    1.064840e-20 
D TE     119    2.327040e-21 
D TE     120    1.736730e-18 
D TE     121    5.506080e-22 
D TE     122    1.282090e-19 
D TE     123    6.738780e-24 
D TE     124    1.895390e-25 
D TE     125    1.000000e-99 
D TE     126    1.000000e-99 
D TE     127    1.000000e-99 
D TE     128    1.000000e-99 
D TE     129    1.000000e-99 
D TE     130    1.000000e-99 
D TE     131    1.000000e-99 
D TE     132    1.000000e-99 
D TE     133    1.000000e-99 
D TE     134    1.000000e-99 
D I      117    1.000000e-99 
D I      118    1.000000e-99 
D I      119    7.509400e-26 
D I      120    4.544690e-26 
D I      121    1.796630e-21 
D I      122    8.105390e-23 
D I      123    6.768160e-20 
D I      124    8.927190e-25 
D I      125    2.943490e-23 
D I      126    1.000000e-99 
D I      127    4.113330e-27 
D I      128    1.000000e-99 
D I      129    1.000000e-99 
D I      130    1.000000e-99 
D I      131    1.000000e-99 
D I      132    1.000000e-99 
D I      133    1.000000e-99 
D I      134    1.000000e-99 
D I      135    1.000000e-99 
D XE     118    1.000000e-99 
D XE     119    1.000000e-99 
D XE     120    2.539450e-22 
D XE     121    4.023440e-22 
D XE     122    8.079530e-18 
D XE     123    2.420400e-19 
D XE     124    6.023130e-17 
D XE     125    2.617660e-20 
D XE     126    1.421340e-18 
D XE     127    3.401870e-22 
D XE     128    5.798510e-20 
D XE     129    3.376380e-26 
D XE     130    1.000000e-99 
D XE     131    1.000000e-99 
D XE     132    1.000000e-99 
D XE     133    1.000000e-99 
D XE     134    1.000000e-99 
D XE     135    1.000000e-99 
D XE     136    1.000000e-99 
D XE     137    1.000000e-99 
D XE     138    1.000000e-99 
D CS     123    4.942190e-27 
D CS     124    6.858950e-27 
D CS     125    2.724030e-22 
D CS     126    3.832600e-22 
D CS     127    3.540400e-20 
D CS     128    8.352460e-23 
D CS     129    6.642680e-23 
D CS     130    1.238270e-26 
D CS     131    3.431780e-25 
D CS     132    1.000000e-99 
D CS     133    1.000000e-99 
D CS     134    1.000000e-99 
D CS     135    1.000000e-99 
D CS     136    1.000000e-99 
D CS     137    1.000000e-99 
D CS     138    1.000000e-99 
D CS     139    1.000000e-99 
D BA     124    3.887930e-23 
D BA     125    1.936600e-23 
D BA     126    1.394880e-18 
D BA     127    1.607180e-19 
D BA     128    3.968000e-17 
D BA     129    3.036790e-20 
D BA     130    4.080370e-16 
D BA     131    1.779820e-20 
D BA     132    3.977580e-19 
D BA     133    7.819090e-23 
D BA     134    9.644290e-23 
D BA     135    1.884040e-26 
D BA     136    1.874190e-24 
D BA     137    1.000000e-99 
D BA     138    1.000000e-99 
D BA     139    1.000000e-99 
D BA     140    1.000000e-99 
D BA     141    1.000000e-99 
D BA     142    1.000000e-99 
D LA     127    1.000000e-99 
D LA     128    1.000000e-99 
D LA     129    5.928350e-25 
D LA     130    3.457340e-24 
D LA     131    3.542590e-23 
D LA     132    1.966520e-23 
D LA     133    2.296520e-21 
D LA     134    1.049010e-23 
D LA     135    2.345560e-21 
D LA     136    1.979070e-25 
D LA     137    6.652090e-24 
D LA     138    1.000000e-99 
D LA     139    8.328220e-26 
D LA     140    1.000000e-99 
D LA     141    1.000000e-99 
D LA     142    1.000000e-99 
D LA     143    1.000000e-99 
D CE     130    7.919510e-22 
D CE     131    2.457500e-22 
D CE     132    3.467150e-19 
D CE     133    3.885810e-20 
D CE     134    3.506060e-18 
D CE     135    9.507810e-21 
D CE     136    2.796680e-15 
D CE     137    5.245600e-20 
D CE     138    3.525910e-17 
D CE     139    5.330540e-22 
D CE     140    1.033300e-19 
D CE     141    1.000000e-99 
D CE     142    1.000000e-99 
D CE     143    1.000000e-99 
D CE     144    1.000000e-99 
