# Next cycle =   1501, run time to this point:     9.26E+00
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
# M | iter | titer | nsubt | < NRNW t/s > | nucnet99 t/s | last nvar1 | physics t/s 
   1      3      3      0     1.57420E-02     4.724E-02          611   4.40860E-02
  11      3      3      0     2.44503E-02     7.339E-02          612   2.70920E-02
  21      3      3      0     1.63000E-02     4.895E-02          626   2.16190E-02
  31      3      3      0     1.98603E-02     5.961E-02          634   2.18300E-02
  41      3      3      0     1.87557E-02     5.632E-02          628   2.59610E-02
  51      3      3      0     1.53390E-02     4.606E-02          621   1.88400E-02
  61      3      3      0     1.41940E-02     4.263E-02          612   2.14800E-02
  71      3      3      0     1.75847E-02     5.380E-02          610   2.05520E-02
  81      2      2      0     1.91115E-02     3.826E-02          604   2.04280E-02
  91      2      2      0     2.03805E-02     4.080E-02          596   3.06490E-02
 101      3      3      0     2.50427E-02     7.617E-02          579   2.93450E-02
 111      3      3      0     1.29043E-02     3.972E-02          536   3.30680E-02
 121      3      3      0     2.57653E-02     7.732E-02          507   4.88370E-02
 131      3      3      0     1.31743E-02     3.957E-02          495   2.82810E-02
 141      3      3      0     2.14560E-02     6.444E-02          490   4.63480E-02
 151      2      2      0     1.36865E-02     2.743E-02          478   2.10310E-02
 161      2      2      0     1.07425E-02     2.155E-02          149   2.07170E-02
 171      2      2      0     1.25450E-02     2.517E-02          150   3.67680E-02
 181      2      2      0     1.21920E-02     2.444E-02          159   2.71730E-02
 191      2      2      0     1.98010E-02     3.971E-02          183   4.85850E-02
 201      2      2      0     1.71965E-02     3.443E-02          200   2.79800E-02
 211      3      3      0     1.49193E-02     4.479E-02          143   3.08560E-02
 221      3      3      0     1.74773E-02     5.254E-02          218   4.91000E-02
 231      3      3      0     1.18607E-02     3.562E-02          215   2.40970E-02
 241      2      2      0     1.26920E-02     2.542E-02          143   3.59560E-02
 251      2      2      0     1.56995E-02     3.149E-02          145   3.32400E-02
 261      2      2      0     1.30015E-02     2.602E-02          135   2.11200E-02
 271      2      2      0     1.57965E-02     3.162E-02          126   3.32660E-02
 281      2      2      0     1.31430E-02     2.632E-02          114   4.25140E-02
 291      2      2      0     1.04295E-02     2.089E-02          111   3.59520E-02
 301      2      2      0     1.18245E-02     2.370E-02          109   4.29460E-02
 311      2      2      0     1.11725E-02     2.237E-02          106   3.37000E-02
 321      2      2      0     1.48615E-02     2.981E-02          104   2.76790E-02
 331      2      2      0     1.33320E-02     2.671E-02           97   3.41560E-02
 341      2      2      0     1.67715E-02     3.359E-02           97   2.66730E-02
 351      2      2      0     1.48175E-02     2.968E-02           93   4.24360E-02
 361      2      2      0     1.64225E-02     3.289E-02           90   2.49000E-02
 371      2      2      0     1.19750E-02     2.400E-02           85   3.23520E-02
 381      2      2      0     1.88520E-02     3.774E-02           85   5.41760E-02
 391      2      2      0     1.22285E-02     2.449E-02           84   5.08080E-02
 401      2      2      0     1.31555E-02     2.636E-02           84   2.37640E-02
 411      2      2      0     1.03750E-02     2.079E-02           84   2.41150E-02
